Fecha,D1_TEMPERATURE,D2_TEMPERATURE,Q-PS_MGD,Q-influent_MGD,Q-TWAS_GPM,Q-HSW1_GPM,Q-HSW2_GPM,V-HSW-DIG2-yest_gal,H-HSW_ft,H-Dig1_FT,H-Dig2_FT,Biogas,Minutos_disponibles,Cobertura_porcentaje,Dia_completo,Tramo,Biogas_actual,Biogas_lag_1,Biogas_lag_2,Biogas_lag_3,Biogas_lag_7,Biogas_media_3d,Biogas_desv_3d,Biogas_media_7d,Biogas_desv_7d,Fecha_objetivo_D1,Biogas_D1,Fecha_objetivo_D3,Biogas_D3,Fecha_objetivo_D7,Biogas_D7,Fecha_objetivo_D15,Biogas_D15,Fecha_objetivo_D30,Biogas_D30
2022-06-21,96.77799305555556,96.46214583333332,11.703999999999999,3.006972222222222,9.66570138888889,8.58192361111111,8.460180555555555,7636.266583333334,4.848979166666666,6.211486111111112,4.682368055555555,135.8033530925972,1440,100.0,True,9,135.8033530925972,106.11319906275277,95.45827447313958,102.28937158647916,58.9158792792382,112.45827554282987,20.907566545537353,102.81093859923918,30.41940244860765,2022-06-22,164.85597364597223,2022-06-24,143.62805433101389,2022-06-28,59.822984389621524,2022-07-06,122.8358832285,2022-07-21,135.2630029357639
2022-06-22,96.23224305555556,96.02723611111111,11.689048611111112,2.9832638888888887,9.725194444444444,10.4885625,10.503833333333334,12220.905736111112,4.924375,6.474368055555556,5.015750000000001,164.85597364597223,1440,100.0,True,9,164.85597364597223,135.8033530925972,106.11319906275277,95.45827447313958,49.87821612599167,135.59084193377407,29.371963880173197,119.23633253066498,28.021416145765464,2022-06-23,151.8719229182639,2022-06-25,119.81592194050694,2022-06-29,46.22087142741181,2022-07-07,151.03116363159722,2022-07-22,111.89608773842362
2022-06-23,96.27740277777777,96.45238194444444,11.611347222222223,2.9597777777777776,9.685555555555556,6.691694444444445,6.803569444444444,15154.72342361111,5.1251875,6.306145833333334,4.840666666666667,151.8719229182639,1440,100.0,True,9,151.8719229182639,164.85597364597223,135.8033530925972,106.11319906275277,89.61120217148472,150.84374988561112,14.55357499356773,128.1307212087763,26.909914338809845,2022-06-24,143.62805433101389,2022-06-26,116.22013981039028,2022-06-30,36.073106461586114,2022-07-08,133.33718755962778,2022-07-23,72.8003530759882
2022-06-24,96.33038888888889,95.95704166666665,11.200187499999998,2.9676111111111108,7.873694444444445,7.515527777777778,7.648041666666667,9827.943138888888,5.781291666666666,6.245791666666667,4.748548611111111,143.62805433101389,1440,100.0,True,9,143.62805433101389,151.8719229182639,164.85597364597223,135.8033530925972,140.52295368222917,153.45198363175,10.701802815615642,128.57430701574555,27.172545789150835,2022-06-25,119.81592194050694,2022-06-27,78.09700532267986,2022-07-01,61.25360872240417,2022-07-09,111.78986330271528,2022-07-24,46.47557983612778
2022-06-25,96.17818055555554,96.0518888888889,7.5124305555555555,6.2495,8.48754861111111,4.829104166666666,4.779069444444445,11044.741840277778,5.839173611111111,5.921576388888889,4.379979166666667,119.81592194050694,1440,100.0,True,9,119.81592194050694,143.62805433101389,151.8719229182639,164.85597364597223,102.28937158647916,138.43863306326156,16.646151792295285,131.07809992346378,25.073266288064893,2022-06-26,116.22013981039028,2022-06-28,59.822984389621524,2022-07-02,41.4503639244,2022-07-10,72.37594071172916,2022-07-25,63.28303082148542
2022-06-26,96.00846527777777,95.9585138888889,0.14547222222222222,3.5373194444444445,6.252270833333333,4.928159722222222,5.1036875,6907.665555555556,3.9355972222222224,5.950222222222222,4.347402777777778,116.22013981039028,1440,100.0,True,9,116.22013981039028,119.81592194050694,143.62805433101389,151.8719229182639,95.45827447313958,126.55470536063704,14.894859720051555,134.04408068592815,21.065057221776165,2022-06-27,78.09700532267986,2022-06-29,46.22087142741181,2022-07-03,36.05667668079305,2022-07-11,84.36302281322293,2022-07-26,88.14317450486806
2022-06-27,95.93366666666667,95.98598611111112,17.045986111111112,3.163819444444444,6.085868055555555,0.23897222222222222,0.18702777777777777,7363.051541666667,4.168604166666666,5.8501666666666665,4.238930555555556,78.09700532267986,1440,100.0,True,9,78.09700532267986,116.22013981039028,119.81592194050694,143.62805433101389,106.11319906275277,104.71102235785902,23.118430728391097,130.04176729448918,28.578054869107564,2022-06-28,59.822984389621524,2022-06-30,36.073106461586114,2022-07-04,29.153360595925694,2022-07-12,102.15663075715278,2022-07-27,102.47330166558334
2022-06-28,96.46750694444444,96.41745138888889,12.421145833333334,3.1108680555555552,5.687368055555556,0.0,0.0,274.1964583333333,5.121756944444444,5.821833333333334,4.188993055555556,59.822984389621524,1440,100.0,True,9,59.822984389621524,78.09700532267986,116.22013981039028,119.81592194050694,135.8033530925972,84.7133765075639,28.77485118346758,119.1874289083498,38.67168708012058,2022-06-29,46.22087142741181,2022-07-01,61.25360872240417,2022-07-05,54.98549237598888,2022-07-13,105.40130855527778,2022-07-28,124.03559048339584
2022-06-29,96.67917361111111,96.46268055555556,12.67498611111111,3.0863541666666667,5.154527777777777,0.0,0.0,0.18699305555555554,5.701118055555556,5.831256944444444,4.2208194444444445,46.22087142741181,1440,100.0,True,9,46.22087142741181,59.822984389621524,78.09700532267986,116.22013981039028,164.85597364597223,61.38028704657106,15.995026467663855,102.23955716284117,41.23284759547082,2022-06-30,36.073106461586114,2022-07-02,41.4503639244,2022-07-06,122.8358832285,2022-07-14,118.65317170529167,2022-07-29,132.21267991572918
2022-06-30,96.6337361111111,96.33722222222222,11.059569444444445,3.1331111111111114,4.589027777777778,0.0,0.0,0.0,6.402611111111112,5.838041666666667,4.2290833333333335,36.073106461586114,1440,100.0,True,9,36.073106461586114,46.22087142741181,59.822984389621524,78.09700532267986,151.8719229182639,47.372320759539825,11.916734119400585,85.69686909760149,41.23083412112581,2022-07-01,61.25360872240417,2022-07-03,36.05667668079305,2022-07-07,151.03116363159722,2022-07-15,130.37220304352084,2022-07-30,123.95516321634722
2022-07-01,95.93895138888888,95.99129166666665,11.623979166666667,3.0298125000000002,3.869361111111111,0.0,0.0,0.0,6.6706666666666665,5.850833333333334,4.217833333333333,61.25360872240417,1440,100.0,True,9,61.25360872240417,36.073106461586114,46.22087142741181,59.822984389621524,143.62805433101389,47.849195537134044,12.668977980937902,73.92909115351438,32.843001956213634,2022-07-02,41.4503639244,2022-07-04,29.153360595925694,2022-07-08,133.33718755962778,2022-07-16,101.27304039708335,2022-07-31,97.80606542644445
2022-07-02,96.35484722222223,96.00753472222223,11.0345625,2.927840277777778,3.782326388888889,0.0,0.0,0.0,6.674923611111111,5.839729166666666,4.2714791666666665,41.4503639244,1440,100.0,True,9,41.4503639244,61.25360872240417,36.073106461586114,46.22087142741181,119.81592194050694,46.259026369463434,13.26110287305264,62.73401143692768,27.51949151268102,2022-07-03,36.05667668079305,2022-07-05,54.98549237598888,2022-07-09,111.78986330271528,2022-07-17,79.5564724376118,2022-08-01,106.96762378861806
2022-07-03,96.69415277777777,96.46975,10.713868055555555,2.6777361111111113,3.885256944444445,0.0,0.0,0.0,6.676618055555555,5.7191736111111116,4.125854166666667,36.05667668079305,1440,100.0,True,9,36.05667668079305,41.4503639244,61.25360872240417,36.073106461586114,116.22013981039028,46.25354977586574,13.267414662253508,51.282088132699506,15.688758759305042,2022-07-04,29.153360595925694,2022-07-06,122.8358832285,2022-07-10,72.37594071172916,2022-07-18,81.82366319689235,2022-08-02,117.92712630147918
2022-07-04,96.53099305555556,96.1474375,11.237770833333332,2.9449930555555555,4.240097222222222,0.0,0.0,0.0,6.7450069444444445,5.823604166666667,4.228534722222222,29.153360595925694,1440,100.0,True,9,29.153360595925694,36.05667668079305,41.4503639244,61.25360872240417,78.09700532267986,35.5534670670396,6.163926317831371,44.29013888602033,12.283133605750722,2022-07-05,54.98549237598888,2022-07-07,151.03116363159722,2022-07-11,84.36302281322293,2022-07-19,119.95012597239584,2022-08-03,96.08181877349722
2022-07-05,96.65104166666667,96.28123611111111,11.246993055555556,2.8901458333333334,4.0563263888888885,3.3451736111111114,3.4190277777777776,0.0,6.597840277777777,5.864527777777778,4.256625,54.98549237598888,1440,100.0,True,9,54.98549237598888,29.153360595925694,36.05667668079305,41.4503639244,59.822984389621524,40.06517655090256,13.374446212166514,43.599068598358535,11.365374879427668,2022-07-06,122.8358832285,2022-07-08,133.33718755962778,2022-07-12,102.15663075715278,2022-07-20,131.44360827752777,2022-08-04,108.10117180114584
2022-07-06,95.8018263888889,96.32300694444444,11.902930555555557,2.927729166666667,3.947048611111111,8.384326388888889,8.294277777777777,4934.910597222222,5.248048611111111,6.092034722222222,4.506993055555555,122.8358832285,1440,100.0,True,9,122.8358832285,54.98549237598888,29.153360595925694,36.05667668079305,46.22087142741181,68.99157873347154,48.38627494435423,54.544070284228276,32.16643692378406,2022-07-07,151.03116363159722,2022-07-09,111.78986330271528,2022-07-13,105.40130855527778,2022-07-21,135.2630029357639,2022-08-05,112.6217060315764
2022-07-07,96.11550694444443,96.02454166666666,12.436840277777778,2.8606180555555554,4.617611111111111,11.476895833333334,3.2484861111111107,11971.81225,4.749965277777777,6.344916666666667,4.660770833333333,151.03116363159722,1440,100.0,True,9,151.03116363159722,122.8358832285,54.98549237598888,29.153360595925694,36.073106461586114,109.61751307869538,49.36837777158602,70.96664987994414,47.0615781366531,2022-07-08,133.33718755962778,2022-07-10,72.37594071172916,2022-07-14,118.65317170529167,2022-07-22,111.89608773842362,2022-08-06,131.1257584175
2022-07-08,95.84809722222222,96.0555138888889,13.280305555555556,5.6805972222222225,4.430381944444444,12.541812499999999,0.0,4693.8310625,5.9194305555555555,6.414159722222222,4.301472222222222,133.33718755962778,1440,100.0,True,9,133.33718755962778,151.03116363159722,122.8358832285,54.98549237598888,61.25360872240417,135.734744806575,14.249725254074487,81.26430399954752,52.189082286799064,2022-07-09,111.78986330271528,2022-07-11,84.36302281322293,2022-07-15,130.37220304352084,2022-07-23,72.8003530759882,2022-08-07,105.0975672003264
2022-07-09,96.11038194444446,96.32391666666666,6.138520833333333,3.833263888888889,3.560166666666667,5.624423611111111,0.0,3.256090277777778,6.720562500000001,6.156881944444445,4.154215277777777,111.78986330271528,1440,100.0,True,9,111.78986330271528,133.33718755962778,151.03116363159722,122.8358832285,41.4503639244,132.05273816464677,19.652156893368595,91.31280391073541,49.9700833046425,2022-07-10,72.37594071172916,2022-07-12,102.15663075715278,2022-07-16,101.27304039708335,2022-07-24,46.47557983612778,2022-08-08,97.10135087754861
2022-07-10,96.38213888888889,96.30591666666666,4.706368055555556,3.2981319444444446,3.519875,5.631944444444445,0.0,0.0,5.509291666666667,5.87595138888889,4.076020833333334,72.37594071172916,1440,100.0,True,9,72.37594071172916,111.78986330271528,133.33718755962778,151.03116363159722,36.05667668079305,105.83433052469074,30.91390758728502,96.50127020086914,44.905417763518585,2022-07-11,84.36302281322293,2022-07-13,105.40130855527778,2022-07-17,79.5564724376118,2022-07-25,63.28303082148542,2022-08-09,102.58400484941667
2022-07-11,95.96084027777776,96.58738194444443,13.445868055555556,3.8446736111111113,3.5293472222222224,10.646180555555556,0.0,0.0,5.313583333333334,6.0560624999999995,4.146743055555556,84.36302281322293,1440,100.0,True,9,84.36302281322293,72.37594071172916,111.78986330271528,133.33718755962778,29.153360595925694,89.5096089425558,20.20469834202036,104.38836480334018,34.8212855394191,2022-07-12,102.15663075715278,2022-07-14,118.65317170529167,2022-07-18,81.82366319689235,2022-07-26,88.14317450486806,2022-08-10,106.19945089753472
2022-07-12,95.85495833333333,96.29429166666667,12.421583333333334,3.3700208333333332,3.247777777777778,11.702513888888888,0.0,0.0,5.300138888888889,6.240465277777778,4.192270833333334,102.15663075715278,1440,100.0,True,9,102.15663075715278,84.36302281322293,72.37594071172916,111.78986330271528,54.98549237598888,86.29853142736829,14.984392549982449,111.12709885779216,27.45175961539894,2022-07-13,105.40130855527778,2022-07-15,130.37220304352084,2022-07-19,119.95012597239584,2022-07-27,102.47330166558334,2022-08-11,89.88090940293056
2022-07-13,95.86789583333332,96.49006944444446,12.712270833333331,3.2507152777777777,3.024638888888889,11.711638888888888,0.0,0.0,5.336361111111111,6.299527777777778,4.213979166666666,105.40130855527778,1440,100.0,True,9,105.40130855527778,102.15663075715278,84.36302281322293,72.37594071172916,122.8358832285,97.30698737521784,11.326590283048281,108.63644533304614,26.99956849709584,2022-07-14,118.65317170529167,2022-07-16,101.27304039708335,2022-07-20,131.44360827752777,2022-07-28,124.03559048339584,2022-08-12,93.70536812518056
2022-07-14,95.93908333333333,96.16715277777779,11.417979166666667,3.1512430555555557,3.238770833333333,17.0095,0.0,0.0,5.939388888888889,6.495423611111111,4.272458333333334,118.65317170529167,1440,100.0,True,9,118.65317170529167,105.40130855527778,102.15663075715278,84.36302281322293,151.03116363159722,108.73703700590742,8.739523959327398,104.01101791500248,20.522836102668784,2022-07-15,130.37220304352084,2022-07-17,79.5564724376118,2022-07-21,135.2630029357639,2022-07-29,132.21267991572918,2022-08-13,81.36213618710417
2022-07-15,95.51749305555556,96.1885,12.091430555555556,3.896458333333333,3.106069444444444,13.214479166666665,0.0,0.0,5.408361111111111,6.5811111111111105,4.263034722222223,130.37220304352084,1440,100.0,True,9,130.37220304352084,118.65317170529167,105.40130855527778,102.15663075715278,133.33718755962778,118.14222776803011,12.493285823433586,103.58744869841578,19.835795880881733,2022-07-16,101.27304039708335,2022-07-18,81.82366319689235,2022-07-22,111.89608773842362,2022-07-30,123.95516321634722,2022-08-14,83.9148788522639
2022-07-16,95.94972916666666,96.22810416666667,9.802333333333333,3.3175972222222225,3.0633680555555554,5.610597222222222,0.0,0.0,5.185493055555555,6.180458333333334,4.160708333333333,101.27304039708335,1440,100.0,True,9,101.27304039708335,130.37220304352084,118.65317170529167,105.40130855527778,111.78986330271528,116.76613838196529,14.641071946871255,102.08504542618265,19.50653378001656,2022-07-17,79.5564724376118,2022-07-19,119.95012597239584,2022-07-23,72.8003530759882,2022-07-31,97.80606542644445,2022-08-15,95.85119365877084
2022-07-17,96.30842361111111,96.46432638888889,11.153833333333333,3.085951388888889,2.997916666666667,3.4401249999999997,0.0,0.0,4.15075,6.017138888888889,4.124722222222222,79.5564724376118,1440,100.0,True,9,79.5564724376118,101.27304039708335,130.37220304352084,118.65317170529167,72.37594071172916,103.73390529273867,25.497088290216176,103.1108356727373,17.797795459096783,2022-07-18,81.82366319689235,2022-07-20,131.44360827752777,2022-07-24,46.47557983612778,2022-08-01,106.96762378861806,2022-08-16,117.83435379493751
2022-07-18,96.29755555555556,96.68307638888889,11.531694444444444,3.1124375,2.7519513888888887,8.516659722222222,0.0,0.0,5.5205416666666665,6.170416666666666,4.234222222222222,81.82366319689235,1440,100.0,True,9,81.82366319689235,79.5564724376118,101.27304039708335,130.37220304352084,84.36302281322293,87.55105867719584,11.937530114116372,102.74807001326153,18.263402255869572,2022-07-19,119.95012597239584,2022-07-21,135.2630029357639,2022-07-25,63.28303082148542,2022-08-02,117.92712630147918,2022-08-17,121.25827074611112
2022-07-19,96.36429166666666,96.83497916666667,12.052256944444444,3.121083333333333,2.4250694444444445,19.33111111111111,0.0,0.0,6.402013888888889,6.6183194444444435,4.329798611111111,119.95012597239584,1440,100.0,True,9,119.95012597239584,81.82366319689235,79.5564724376118,101.27304039708335,102.15663075715278,93.77675386896668,22.695133705998803,105.28999790115338,19.371982857015578,2022-07-20,131.44360827752777,2022-07-22,111.89608773842362,2022-07-26,88.14317450486806,2022-08-03,96.08181877349722,2022-08-18,125.53493098554166
2022-07-20,96.01346527777777,96.90377083333333,11.643027777777776,3.039215277777778,3.6376666666666666,23.66582638888889,0.0,0.0,5.3904375,6.719041666666667,4.364673611111111,131.44360827752777,1440,100.0,True,9,131.44360827752777,119.95012597239584,81.82366319689235,79.5564724376118,105.40130855527778,111.07246581560533,25.9739172025691,109.01032643290337,21.751457245601703,2022-07-21,135.2630029357639,2022-07-23,72.8003530759882,2022-07-27,102.47330166558334,2022-08-04,108.10117180114584,2022-08-19,122.83774484874999
2022-07-21,96.07493055555555,96.75693055555556,10.993680555555555,3.0962500000000004,3.3788333333333336,17.875375000000002,0.0,0.0,4.574041666666667,6.703298611111111,4.350291666666667,135.2630029357639,1440,100.0,True,9,135.2630029357639,131.44360827752777,119.95012597239584,81.82366319689235,118.65317170529167,128.88557906189584,7.9704883993910745,111.38315946582797,23.789218693367122,2022-07-22,111.89608773842362,2022-07-24,46.47557983612778,2022-07-28,124.03559048339584,2022-08-05,112.6217060315764,2022-08-20,104.95949889429167
2022-07-22,95.90838888888888,96.75732638888888,11.60029861111111,2.9834513888888887,3.143576388888889,7.348395833333334,0.0,0.0,5.082993055555556,6.350840277777778,4.222423611111111,111.89608773842362,1440,100.0,True,9,111.89608773842362,135.2630029357639,131.44360827752777,119.95012597239584,130.37220304352084,126.20089965057177,12.53465902090233,108.74371442224265,22.310215091954515,2022-07-23,72.8003530759882,2022-07-25,63.28303082148542,2022-07-29,132.21267991572918,2022-08-06,131.1257584175,2022-08-21,71.11105767090972
2022-07-23,96.52227083333334,96.97035416666667,9.52323611111111,2.9756666666666667,2.5987777777777774,9.057465277777778,0.0,0.0,5.596986111111111,5.977375,4.160875,72.8003530759882,1440,100.0,True,9,72.8003530759882,111.89608773842362,135.2630029357639,131.44360827752777,101.27304039708335,106.65314791672525,31.559657323182304,104.67618766208622,26.162234300484737,2022-07-24,46.47557983612778,2022-07-26,88.14317450486806,2022-07-30,123.95516321634722,2022-08-07,105.0975672003264,2022-08-22,85.05166179300694
2022-07-24,96.04099305555556,96.8959513888889,12.264798611111113,2.8490555555555557,2.940076388888889,1.925340277777778,0.0,0.0,4.323458333333333,5.849743055555555,4.158347222222222,46.47557983612778,1440,100.0,True,9,46.47557983612778,72.8003530759882,111.89608773842362,135.2630029357639,79.5564724376118,77.05734021684654,32.91735360241863,99.95034586187421,33.43339302471077,2022-07-25,63.28303082148542,2022-07-27,102.47330166558334,2022-07-31,97.80606542644445,2022-08-08,97.10135087754861,2022-08-23,107.79841063697917
2022-07-25,95.81784027777778,96.42869444444445,11.649256944444444,2.9876458333333336,2.716513888888889,13.975319444444445,0.21412499999999998,0.0,4.810138888888889,5.917923611111111,4.154388888888889,63.28303082148542,1440,100.0,True,9,63.28303082148542,46.47557983612778,72.8003530759882,111.89608773842362,81.82366319689235,60.85298791120047,13.329563118943105,97.30168409395893,35.76207982061709,2022-07-26,88.14317450486806,2022-07-28,124.03559048339584,2022-08-01,106.96762378861806,2022-08-09,102.58400484941667,2022-08-24,121.24390012144445
2022-07-26,96.17114583333334,96.57951388888888,11.315270833333333,3.0541875,2.4926041666666667,9.130979166666666,0.0,287.8899375,4.054847222222222,6.126347222222223,4.170604166666667,88.14317450486806,1440,100.0,True,9,88.14317450486806,63.28303082148542,46.47557983612778,72.8003530759882,119.95012597239584,65.9672617208271,20.963085006991317,92.75783388431212,34.39951180335683,2022-07-27,102.47330166558334,2022-07-29,132.21267991572918,2022-08-02,117.92712630147918,2022-08-10,106.19945089753472,2022-08-25,123.33940511674307
2022-07-27,96.00319444444445,96.55606944444443,9.764895833333334,2.976215277777778,2.5390555555555556,16.753208333333333,0.0,0.20006249999999998,4.769125,6.325368055555556,4.226465277777778,102.47330166558334,1440,100.0,True,9,102.47330166558334,88.14317450486806,63.28303082148542,46.47557983612778,131.44360827752777,84.63316899731228,19.8295092275563,88.61921865403433,30.490060389936502,2022-07-28,124.03559048339584,2022-07-30,123.95516321634722,2022-08-03,96.08181877349722,2022-08-11,89.88090940293056,2022-08-26,115.31494169778473
2022-07-28,95.88027083333333,96.48545833333333,9.942486111111112,2.99575,3.1405902777777777,18.120562500000002,0.0,0.0,4.131701388888889,6.586409722222222,4.280861111111111,124.03559048339584,1440,100.0,True,9,124.03559048339584,102.47330166558334,88.14317450486806,63.28303082148542,135.2630029357639,104.8840222179491,18.06723723705744,87.01530258941033,27.80447101256201,2022-07-29,132.21267991572918,2022-07-31,97.80606542644445,2022-08-04,108.10117180114584,2022-08-12,93.70536812518056,2022-08-27,124.13362554501389
2022-07-29,96.03095833333333,96.25780555555555,7.451291666666667,2.9708958333333335,3.016770833333333,14.974944444444446,0.0,0.0,4.329854166666666,6.68676388888889,4.321534722222222,132.21267991572918,1440,100.0,True,9,132.21267991572918,124.03559048339584,102.47330166558334,88.14317450486806,111.89608773842362,119.57385735490278,15.363526664107003,89.91767290045398,31.63151072195702,2022-07-30,123.95516321634722,2022-08-01,106.96762378861806,2022-08-05,112.6217060315764,2022-08-13,81.36213618710417,2022-08-28,120.86340157379861
2022-07-30,96.26466666666667,96.16557638888888,4.186604166666667,2.9097291666666667,2.6466875,8.1548125,0.0,0.0,3.9807916666666667,6.502645833333333,4.252604166666667,123.95516321634722,1440,100.0,True,9,123.95516321634722,132.21267991572918,124.03559048339584,102.47330166558334,72.8003530759882,126.73447787182408,4.7444325647753445,97.22550292050528,32.90144949982554,2022-07-31,97.80606542644445,2022-08-02,117.92712630147918,2022-08-06,131.1257584175,2022-08-14,83.9148788522639,2022-08-29,123.91250751793056
2022-07-31,96.33977083333333,96.82664583333333,9.171486111111111,3.048,2.7747777777777776,6.589895833333334,0.0,0.0,4.513173611111111,6.156381944444445,4.170784722222223,97.80606542644445,1440,100.0,True,9,97.80606542644445,123.95516321634722,132.21267991572918,124.03559048339584,46.47557983612778,117.99130285284029,17.961890295292324,104.55842943340765,24.30161845153905,2022-08-01,106.96762378861806,2022-08-03,96.08181877349722,2022-08-07,105.0975672003264,2022-08-15,95.85119365877084,2022-08-30,123.2162402261389
2022-08-01,96.24844444444444,97.18678472222223,7.27976388888889,3.345798611111111,2.9680138888888887,11.73611111111111,0.0,0.0,5.310083333333334,6.316784722222223,4.228944444444445,106.96762378861806,1440,100.0,True,9,106.96762378861806,97.80606542644445,123.95516321634722,132.21267991572918,63.28303082148542,109.57628414380325,13.268295310363202,110.79908557156945,16.191237958691122,2022-08-02,117.92712630147918,2022-08-04,108.10117180114584,2022-08-08,97.10135087754861,2022-08-16,117.83435379493751,2022-08-31,124.53138914520834
2022-08-02,96.61503472222222,96.58572222222223,6.0133680555555555,3.2804722222222225,3.5392569444444444,4.155555555555556,9.693819444444445,0.0,5.552145833333333,6.170645833333333,4.395715277777778,117.92712630147918,1440,100.0,True,9,117.92712630147918,106.96762378861806,97.80606542644445,123.95516321634722,88.14317450486806,107.5669385055139,10.07390968202638,115.05393582822819,12.804488296743218,2022-08-03,96.08181877349722,2022-08-05,112.6217060315764,2022-08-09,102.58400484941667,2022-08-17,121.25827074611112,2022-09-01,133.6795307421736
2022-08-03,92.57896527777777,95.95961111111112,8.687305555555556,3.4262430555555556,3.5699722222222223,0.0,17.37211111111111,13962.437125,5.321104166666667,2.5370416666666666,4.827145833333334,96.08181877349722,1440,100.0,True,9,96.08181877349722,117.92712630147918,106.96762378861806,97.80606542644445,102.47330166558334,106.99218962119816,10.92267448284163,114.14086684364445,14.021189488642126,2022-08-04,108.10117180114584,2022-08-06,131.1257584175,2022-08-10,106.19945089753472,2022-08-18,125.53493098554166,2022-09-02,136.7755031279375
2022-08-04,89.93315277777778,96.26197916666666,113.43736805555555,3.089472222222222,4.174458333333334,4.676847222222222,9.299243055555555,25022.690673611112,5.039930555555555,0.12090972222222221,4.986861111111111,108.10117180114584,1440,100.0,True,9,108.10117180114584,96.08181877349722,117.92712630147918,106.96762378861806,124.03559048339584,107.37003895870741,10.940990890819304,111.86452131760873,13.42797233191756,2022-08-05,112.6217060315764,2022-08-07,105.0975672003264,2022-08-11,89.88090940293056,2022-08-19,122.83774484874999,2022-09-03,119.4592938344375
2022-08-05,95.82590277777777,96.11521527777778,104.22106249999999,2.9630555555555556,3.0877291666666666,15.919131944444445,0.0,13392.92717361111,5.456361111111111,3.3110555555555554,4.485354166666666,112.6217060315764,1440,100.0,True,9,112.6217060315764,108.10117180114584,96.08181877349722,117.92712630147918,132.21267991572918,105.60156553540646,8.548566619046772,109.06581076272975,10.112360016726486,2022-08-06,131.1257584175,2022-08-08,97.10135087754861,2022-08-12,93.70536812518056,2022-08-20,104.95949889429167,2022-09-04,74.31767746692361
2022-08-06,96.03153472222222,96.23077083333334,6.695326388888889,3.052402777777778,3.547722222222222,10.536722222222222,0.0,9.295027777777777,5.558423611111111,6.247368055555556,4.345215277777777,131.1257584175,1440,100.0,True,9,131.1257584175,112.6217060315764,108.10117180114584,96.08181877349722,123.95516321634722,117.28287875007408,12.199499807256226,110.09018150575159,12.049633996906124,2022-08-07,105.0975672003264,2022-08-09,102.58400484941667,2022-08-13,81.36213618710417,2022-08-21,71.11105767090972,2022-09-05,57.04823435288194
2022-08-07,96.05528472222221,96.12538194444444,6.893048611111111,3.277736111111111,3.5387500000000003,7.940291666666667,0.0,0.0,5.1384791666666665,6.018944444444445,4.1833125,105.0975672003264,1440,100.0,True,9,105.0975672003264,131.1257584175,112.6217060315764,108.10117180114584,97.80606542644445,116.2816772164676,13.394522250349556,111.13182461630615,11.087482611191604,2022-08-08,97.10135087754861,2022-08-10,106.19945089753472,2022-08-14,83.9148788522639,2022-08-22,85.05166179300694,2022-09-06,83.81671136105903
2022-08-08,95.91611805555554,95.98055555555555,23.17401388888889,3.4169305555555556,4.202736111111111,13.133798611111112,0.0,0.0,5.180472222222222,5.942791666666667,4.094069444444444,97.10135087754861,1440,100.0,True,9,97.10135087754861,105.0975672003264,131.1257584175,112.6217060315764,106.96762378861806,111.10822549845834,17.790758471573042,109.72235705758195,12.269209816500233,2022-08-09,102.58400484941667,2022-08-11,89.88090940293056,2022-08-15,95.85119365877084,2022-08-23,107.79841063697917,2022-09-07,121.06277943421527
2022-08-09,95.93767361111111,95.97090277777778,7.938541666666667,2.9771250000000005,4.941208333333334,19.963590277777776,0.0,0.0,5.539541666666667,6.105826388888889,4.167506944444445,102.58400484941667,1440,100.0,True,9,102.58400484941667,97.10135087754861,105.0975672003264,131.1257584175,117.92712630147918,101.59430764243056,4.088947822031692,107.53048256443016,11.924824907686956,2022-08-10,106.19945089753472,2022-08-12,93.70536812518056,2022-08-16,117.83435379493751,2022-08-24,121.24390012144445,2022-09-08,107.91458276665277
2022-08-10,95.93052777777777,96.32214583333332,11.461868055555556,2.914673611111111,5.938868055555555,25.092270833333334,0.0,0.0,5.266680555555556,6.104076388888889,4.133930555555556,106.19945089753472,1440,100.0,True,9,106.19945089753472,102.58400484941667,97.10135087754861,105.0975672003264,96.08181877349722,101.96160220816667,4.580872709352465,108.97585858214981,10.87263119294046,2022-08-11,89.88090940293056,2022-08-13,81.36213618710417,2022-08-17,121.25827074611112,2022-08-25,123.33940511674307,2022-09-09,88.11403708547917
2022-08-11,96.01038194444445,95.79504861111111,8.396694444444444,2.9477291666666665,5.623763888888889,12.068715277777779,0.0,0.0,4.79325,6.001444444444444,4.103048611111111,89.88090940293056,1440,100.0,True,9,89.88090940293056,106.19945089753472,102.58400484941667,97.10135087754861,108.10117180114584,99.55478838329397,8.57063669902927,106.37296395383332,13.07485652193735,2022-08-12,93.70536812518056,2022-08-14,83.9148788522639,2022-08-18,125.53493098554166,2022-08-26,115.31494169778473,2022-09-10,76.51732074874306
2022-08-12,96.05794444444444,97.09158333333333,6.363125,2.8337777777777777,5.534354166666667,16.425486111111113,0.0,0.0,5.3472638888888895,6.074611111111111,4.1203611111111105,93.70536812518056,1440,100.0,True,9,93.70536812518056,89.88090940293056,106.19945089753472,102.58400484941667,112.6217060315764,96.59524280854862,8.534473088126445,103.67062996720537,13.515510732194826,2022-08-13,81.36213618710417,2022-08-15,95.85119365877084,2022-08-19,122.83774484874999,2022-08-27,124.13362554501389,2022-09-11,66.8103732860493
